ticket_no;flight_id;fare_conditions;amount
0005432328027;3075;Business;16100,00
0005432328005;3075;Economy;5400,00
0005432328000;3075;Economy;5400,00
0005432327993;3075;Economy;5400,00
0005432327995;3075;Economy;5400,00
0005432328030;3075;Economy;5400,00
0005432328016;3075;Economy;5400,00
0005433438784;3075;Economy;5900,00
0005432327988;3075;Economy;5900,00
0005432328011;3075;Economy;5900,00
0005432328014;3075;Economy;5400,00
0005432328008;3075;Economy;5400,00
0005432328002;3075;Economy;5400,00
0005432327986;3075;Economy;5400,00
0005432328029;3075;Economy;5400,00
0005432287112;3075;Economy;5400,00
0005432328022;3075;Economy;5400,00
0005432327989;3075;Economy;5400,00
0005432328013;3075;Economy;5400,00
0005432327991;3075;Economy;5400,00
0005432287115;3075;Economy;5400,00
0005433438781;3075;Economy;5400,00
0005433438779;3075;Economy;5400,00
0005433438783;3075;Economy;5400,00
0005432328028;3075;Economy;5400,00
0005433438777;3075;Economy;5400,00
0005432327998;3075;Economy;5400,00
0005432287110;3075;Economy;5400,00
0005432327985;3075;Economy;5400,00
0005432287113;3075;Economy;5400,00
0005432287114;3075;Economy;5400,00
0005432328025;3075;Economy;5400,00
0005432328021;3075;Economy;5400,00
0005432328020;3075;Economy;5400,00
0005432327997;3075;Economy;5400,00
0005432328031;3075;Economy;5400,00
0005432328010;3075;Economy;5400,00
0005432287111;3075;Economy;5400,00
0005432328003;3075;Economy;5400,00
0005433438782;3075;Economy;5400,00
0005432328015;3075;Economy;5400,00
0005432328019;3075;Economy;5400,00
0005432327994;3075;Economy;5400,00
0005432328018;3075;Economy;5400,00
0005432328012;3075;Economy;5400,00
0005432328007;3075;Economy;5400,00
0005432327996;3075;Economy;5400,00
0005432327990;3075;Economy;5400,00
0005432328026;3075;Economy;5400,00
0005432327992;3075;Economy;5400,00
0005433438778;3075;Economy;5400,00
0005432327999;3075;Economy;5400,00
0005432905034;31102;Business;16100,00
0005432054261;31102;Economy;5400,00
0005432905029;31102;Economy;5400,00
0005432054258;31102;Economy;5400,00
0005432905035;31102;Economy;5400,00
0005432054259;31102;Economy;5400,00
0005432905030;31102;Economy;5400,00
0005432905033;31102;Economy;5400,00
0005432054260;31102;Economy;5400,00
0005432905032;31102;Economy;5400,00
0005432905031;31102;Economy;5400,00
0005432848836;31102;Economy;5400,00
0005434309530;6232;Business;124600,00
0005434309531;6232;Business;124600,00
0005434309538;6232;Business;124600,00
0005435998992;6232;Business;124600,00
0005434309537;6232;Economy;41500,00
0005434309534;6232;Economy;41500,00
0005435998993;6232;Economy;41500,00
0005434309540;6232;Economy;41500,00
0005434309539;6232;Economy;41500,00
0005434309541;6232;Economy;41500,00
0005432146168;6232;Economy;41500,00
0005434309532;6232;Economy;41500,00
0005435998986;6232;Economy;41500,00
0005435998998;6232;Economy;41500,00
0005435998994;6232;Economy;41500,00
0005435998991;6232;Economy;41500,00
0005435998997;6232;Economy;45700,00
0005435998987;6232;Economy;41500,00
0005432146169;6232;Economy;41500,00
0005434309533;6232;Economy;41500,00
0005434309542;6232;Economy;41500,00
0005435998990;6232;Economy;41500,00
0005434309535;6232;Economy;41500,00
0005435998988;6232;Economy;41500,00
0005435998996;6232;Economy;41500,00
0005432146167;6232;Economy;41500,00
0005432146170;6232;Economy;41500,00
0005434309536;6232;Economy;41500,00
0005435998995;6232;Economy;41500,00
0005435998985;6232;Economy;41500,00
0005435998989;6232;Economy;41500,00
0005435487480;19534;Business;124600,00
0005435487495;19534;Business;124600,00
0005435487491;19534;Business;124600,00
0005435487476;19534;Economy;41500,00
0005435487478;19534;Economy;41500,00
0005435487489;19534;Economy;41500,00
0005435487493;19534;Economy;41500,00
0005435296953;19534;Economy;41500,00
0005435487484;19534;Economy;41500,00
0005435487488;19534;Economy;41500,00
0005435487479;19534;Economy;45700,00
0005435487486;19534;Economy;45700,00
0005435487483;19534;Economy;41500,00
0005435296952;19534;Economy;41500,00
0005435487490;19534;Economy;41500,00
0005435487496;19534;Economy;41500,00
0005435296955;19534;Economy;41500,00
0005435487494;19534;Economy;41500,00
0005435487487;19534;Economy;41500,00
0005435296951;19534;Economy;41500,00
0005435296957;19534;Economy;41500,00
0005435487482;19534;Economy;41500,00
0005435487485;19534;Economy;41500,00
0005435487481;19534;Economy;41500,00
0005435296954;19534;Economy;41500,00
0005435487497;19534;Economy;41500,00
0005435487475;19534;Economy;41500,00
0005435487492;19534;Economy;41500,00
0005435487477;19534;Economy;41500,00
0005435296956;19534;Economy;41500,00
0005433158098;17533;Economy;12300,00
0005433158095;17533;Economy;12300,00
0005433158097;17533;Economy;12300,00
0005433158096;17533;Economy;12300,00
0005435501986;1548;Business;86000,00
0005435501989;1548;Business;86000,00
0005434565708;1548;Business;86000,00
0005435501997;1548;Business;86000,00
0005434565715;1548;Business;86000,00
0005435517637;1548;Business;86000,00
0005435501988;1548;Economy;28700,00
0005435517647;1548;Economy;28700,00
0005435508189;1548;Economy;28700,00
0005434565713;1548;Economy;28700,00
0005435517630;1548;Economy;28700,00
0005434565716;1548;Economy;28700,00
0005434565711;1548;Economy;28700,00
0005435501983;1548;Economy;28700,00
0005435517640;1548;Economy;28700,00
0005435501993;1548;Economy;31500,00
0005435508190;1548;Economy;31500,00
0005435517646;1548;Economy;31500,00
0005435501982;1548;Economy;31500,00
0005434565709;1548;Economy;31500,00
0005435517644;1548;Economy;28700,00
0005435501991;1548;Economy;28700,00
0005435501984;1548;Economy;28700,00
0005434565710;1548;Economy;28700,00
0005435501992;1548;Economy;28700,00
0005435501980;1548;Economy;28700,00
0005435517634;1548;Economy;28700,00
0005435501978;1548;Economy;28700,00
0005434565717;1548;Economy;28700,00
0005435508195;1548;Economy;28700,00
0005435501985;1548;Economy;28700,00
0005435517635;1548;Economy;28700,00
0005435508196;1548;Economy;28700,00
0005435517645;1548;Economy;28700,00
0005435517636;1548;Economy;28700,00
0005435501979;1548;Economy;28700,00
0005435508197;1548;Economy;28700,00
0005435517641;1548;Economy;28700,00
0005435501995;1548;Economy;28700,00
0005435517629;1548;Economy;28700,00
0005435508198;1548;Economy;28700,00
0005435508194;1548;Economy;28700,00
0005435508188;1548;Economy;28700,00
0005435501994;1548;Economy;28700,00
0005435508185;1548;Economy;28700,00
0005432291893;1548;Economy;28700,00
0005435517631;1548;Economy;28700,00
0005434565707;1548;Economy;28700,00
0005435517633;1548;Economy;28700,00
0005435508186;1548;Economy;28700,00
0005434565714;1548;Economy;28700,00
0005435517638;1548;Economy;28700,00
0005435501990;1548;Economy;28700,00
0005435508191;1548;Economy;28700,00
0005435508187;1548;Economy;28700,00
0005435501996;1548;Economy;28700,00
0005435508193;1548;Economy;28700,00
0005435517632;1548;Economy;28700,00
0005434565706;1548;Economy;28700,00
0005435517642;1548;Economy;28700,00
0005435501977;1548;Economy;28700,00
0005435517639;1548;Economy;28700,00
0005435517643;1548;Economy;28700,00
0005435501976;1548;Economy;28700,00
0005434565712;1548;Economy;28700,00
0005435508192;1548;Economy;28700,00
0005435501987;1548;Economy;28700,00
0005432291894;1548;Economy;28700,00
0005435501975;1548;Economy;28700,00
0005435501981;1548;Economy;28700,00
0005433185989;20867;Business;86000,00
0005433185987;20867;Business;86000,00
0005433185988;20867;Economy;28700,00
0005433185985;20867;Economy;28700,00
0005433185993;20867;Economy;28700,00
0005433185994;20867;Economy;28700,00
0005433185992;20867;Economy;28700,00
0005433185986;20867;Economy;28700,00
0005433185990;20867;Economy;28700,00
0005433185991;20867;Economy;28700,00
0005435153643;3901;Economy;19700,00
0005435153645;3901;Economy;19700,00
0005435153644;3901;Economy;19700,00
0005435153640;3901;Economy;19700,00
0005435153641;3901;Economy;19700,00
0005435153642;3901;Economy;19700,00
0005435931544;21850;Economy;19700,00
0005435931545;21850;Economy;19700,00
0005435931543;21850;Economy;19700,00
0005432628622;7186;Economy;13000,00
0005432628619;7186;Economy;13000,00
0005432628617;7186;Economy;13000,00
0005432628624;7186;Economy;13000,00
0005432628628;7186;Economy;13000,00
0005432628620;7186;Economy;13000,00
0005432628625;7186;Economy;13000,00
0005432628621;7186;Economy;13000,00
0005432628623;7186;Economy;13000,00
0005432628630;7186;Economy;13000,00
0005432628626;7186;Economy;13000,00
0005432628618;7186;Economy;13000,00
0005432628629;7186;Economy;13000,00
0005432628627;7186;Economy;13000,00
0005435225465;28099;Economy;14300,00
0005435225466;28099;Economy;14300,00
0005435225460;28099;Economy;13000,00
0005435225464;28099;Economy;13000,00
0005435225462;28099;Economy;13000,00
0005435225463;28099;Economy;13000,00
0005435225459;28099;Economy;13000,00
0005435225461;28099;Economy;13000,00
0005435959992;8746;Economy;10500,00
0005435959991;8746;Economy;10500,00
0005435959993;8746;Economy;10500,00
0005435959990;8746;Economy;10500,00
0005434267891;15265;Economy;11500,00
0005434267892;15265;Economy;10500,00
0005434267893;15265;Economy;10500,00
0005432674897;1194;Business;115000,00
0005432692589;1194;Business;115000,00
0005432692567;1194;Business;115000,00
0005432692570;1194;Business;115000,00
0005432674899;1194;Business;115000,00
0005432674895;1194;Business;115000,00
0005432677508;1194;Business;115000,00
0005432692566;1194;Business;115000,00
0005432692575;1194;Business;115000,00
0005432692584;1194;Economy;38300,00
0005432674901;1194;Economy;38300,00
0005432692586;1194;Economy;38300,00
0005432692563;1194;Economy;38300,00
0005432692559;1194;Economy;38300,00
0005432692569;1194;Economy;38300,00
0005432692574;1194;Economy;42200,00
0005432692576;1194;Economy;38300,00
0005432692581;1194;Economy;38300,00
0005432692585;1194;Economy;38300,00
0005432677507;1194;Economy;38300,00
0005432692571;1194;Economy;38300,00
0005432677510;1194;Economy;38300,00
0005432692587;1194;Economy;38300,00
0005432692577;1194;Economy;38300,00
0005432674908;1194;Economy;38300,00
0005432677509;1194;Economy;38300,00
0005432692578;1194;Economy;38300,00
0005432674906;1194;Economy;38300,00
0005432674894;1194;Economy;38300,00
0005432692561;1194;Economy;38300,00
0005432692560;1194;Economy;38300,00
0005432674902;1194;Economy;38300,00
0005432692588;1194;Economy;38300,00
0005432674898;1194;Economy;38300,00
0005432674893;1194;Economy;38300,00
0005432692568;1194;Economy;38300,00
0005432674903;1194;Economy;38300,00
0005432674905;1194;Economy;38300,00
0005432692582;1194;Economy;38300,00
0005432674907;1194;Economy;38300,00
0005432692579;1194;Economy;38300,00
0005432674900;1194;Economy;38300,00
0005432692564;1194;Economy;38300,00
0005432692573;1194;Economy;38300,00
0005432692562;1194;Economy;38300,00
0005432692565;1194;Economy;38300,00
0005432674904;1194;Economy;38300,00
0005432692572;1194;Economy;38300,00
0005432692583;1194;Economy;38300,00
0005432674896;1194;Economy;38300,00
0005432692580;1194;Economy;38300,00
0005432873183;17508;Business;115000,00
0005432873186;17508;Business;115000,00
0005432873184;17508;Business;115000,00
0005432873181;17508;Economy;38300,00
0005432873182;17508;Economy;38300,00
0005432873185;17508;Economy;38300,00
0005432873180;17508;Economy;38300,00
0005434434954;1140;Economy;13900,00
0005434434951;1140;Economy;13900,00
0005434434942;1140;Economy;13900,00
0005434434943;1140;Economy;13900,00
0005434434945;1140;Economy;13900,00
0005434434944;1140;Economy;13900,00
0005434434949;1140;Economy;13900,00
0005434434953;1140;Economy;13900,00
0005434434950;1140;Economy;13900,00
0005434434952;1140;Economy;13900,00
0005434434955;1140;Economy;13900,00
0005434434948;1140;Economy;13900,00
0005434434946;1140;Economy;13900,00
0005434434947;1140;Economy;13900,00
0005434434941;1140;Economy;13900,00
0005433156621;17317;Economy;15200,00
0005433156618;17317;Economy;13900,00
0005433156613;17317;Economy;13900,00
0005433156620;17317;Economy;13900,00
0005433156614;17317;Economy;13900,00
0005433156617;17317;Economy;13900,00
0005433156616;17317;Economy;13900,00
0005433156619;17317;Economy;13900,00
0005433156615;17317;Economy;13900,00
0005435086719;4079;Economy;7500,00
0005435086717;4079;Economy;7500,00
0005435086720;4079;Economy;7500,00
0005435086721;4079;Economy;7500,00
0005435086716;4079;Economy;7500,00
0005435086718;4079;Economy;7500,00
0005435086722;4079;Economy;7500,00
0005435928071;24401;Economy;7500,00
0005435928068;24401;Economy;7500,00
0005435928069;24401;Economy;7500,00
0005435928070;24401;Economy;7500,00
0005435706133;2450;Business;86800,00
0005435706113;2450;Business;86800,00
0005435706132;2450;Business;86800,00
0005435706100;2450;Business;86800,00
0005435706135;2450;Economy;28900,00
0005435706114;2450;Economy;28900,00
0005435706122;2450;Economy;28900,00
0005435706112;2450;Economy;28900,00
0005435706127;2450;Economy;28900,00
0005435706108;2450;Economy;28900,00
0005435706105;2450;Economy;31800,00
0005435706118;2450;Economy;31800,00
0005435706134;2450;Economy;31800,00
0005435706125;2450;Economy;28900,00
0005435706110;2450;Economy;28900,00
0005435706121;2450;Economy;28900,00
0005435706144;2450;Economy;28900,00
0005435706129;2450;Economy;28900,00
0005435706119;2450;Economy;28900,00
0005435706103;2450;Economy;28900,00
0005435706120;2450;Economy;28900,00
0005435706101;2450;Economy;28900,00
0005435706141;2450;Economy;28900,00
0005435706130;2450;Economy;28900,00
0005435706097;2450;Economy;28900,00
0005435706139;2450;Economy;28900,00
0005435706143;2450;Economy;28900,00
0005435706138;2450;Economy;28900,00
0005435706106;2450;Economy;28900,00
0005435706126;2450;Economy;28900,00
0005435706136;2450;Economy;28900,00
0005435706109;2450;Economy;28900,00
0005435706142;2450;Economy;28900,00
0005435706131;2450;Economy;28900,00
0005435706140;2450;Economy;28900,00
0005435706123;2450;Economy;28900,00
0005435706124;2450;Economy;28900,00
0005435706107;2450;Economy;28900,00
0005435706096;2450;Economy;28900,00
0005435706128;2450;Economy;28900,00
0005435706115;2450;Economy;28900,00
0005435706099;2450;Economy;28900,00
0005435706117;2450;Economy;28900,00
0005435706116;2450;Economy;28900,00
0005435706098;2450;Economy;28900,00
0005435706095;2450;Economy;28900,00
0005435706111;2450;Economy;28900,00
0005435706102;2450;Economy;28900,00
0005435706104;2450;Economy;28900,00
0005435706137;2450;Economy;28900,00
0005433373382;27019;Business;86800,00
0005433373397;27019;Business;86800,00
0005433373395;27019;Business;86800,00
0005433373392;27019;Business;86800,00
0005433373375;27019;Economy;28900,00
0005433373391;27019;Economy;28900,00
0005433373378;27019;Economy;28900,00
0005433373377;27019;Economy;28900,00
0005433373389;27019;Economy;31800,00
0005433373374;27019;Economy;31800,00
0005433373379;27019;Economy;28900,00
0005433373399;27019;Economy;28900,00
0005433373402;27019;Economy;28900,00
0005433373400;27019;Economy;28900,00
0005433373381;27019;Economy;28900,00
0005433373380;27019;Economy;28900,00
0005433373387;27019;Economy;28900,00
0005433373376;27019;Economy;28900,00
0005433373394;27019;Economy;28900,00
0005433373388;27019;Economy;28900,00
0005433373385;27019;Economy;28900,00
0005433373398;27019;Economy;28900,00
0005433373386;27019;Economy;28900,00
0005433373393;27019;Economy;28900,00
0005433373384;27019;Economy;28900,00
0005433373401;27019;Economy;28900,00
0005433373383;27019;Economy;28900,00
0005433373396;27019;Economy;28900,00
0005433373390;27019;Economy;28900,00
0005434625813;4843;Business;44200,00
0005434625821;4843;Economy;14700,00
0005434625815;4843;Economy;14700,00
0005434625818;4843;Economy;16200,00
0005434625819;4843;Economy;14700,00
0005434625814;4843;Economy;14700,00
0005434625822;4843;Economy;14700,00
0005434625817;4843;Economy;14700,00
0005434625820;4843;Economy;14700,00
0005434625816;4843;Economy;14700,00
0005435907430;32899;Economy;14700,00
0005435907429;32899;Economy;14700,00
0005435907431;32899;Economy;14700,00
0005435907428;32899;Economy;14700,00
0005435907426;32899;Economy;14700,00
0005435907427;32899;Economy;14700,00
0005432195660;13756;Economy;3100,00
0005432195661;13756;Economy;3100,00
0005435937326;13756;Economy;3100,00
0005435937323;13756;Economy;3100,00
0005435937325;13756;Economy;3100,00
0005435937319;13756;Economy;3100,00
0005435937322;13756;Economy;3100,00
0005435937321;13756;Economy;3100,00
0005435937320;13756;Economy;3100,00
0005435937324;13756;Economy;3100,00
0005435784780;27426;Economy;3400,00
0005435784789;27426;Economy;3400,00
0005432190566;27426;Economy;3400,00
0005435784776;27426;Economy;3400,00
0005435784792;27426;Economy;3100,00
0005435787320;27426;Economy;3100,00
0005435784794;27426;Economy;3100,00
0005435784796;27426;Economy;3100,00
0005435784790;27426;Economy;3100,00
0005435784768;27426;Economy;3100,00
0005435784765;27426;Economy;3100,00
0005435784774;27426;Economy;3100,00
0005435784797;27426;Economy;3100,00
0005435784766;27426;Economy;3100,00
0005435784775;27426;Economy;3100,00
0005435784798;27426;Economy;3100,00
0005432190567;27426;Economy;3100,00
0005435784767;27426;Economy;3100,00
0005435784793;27426;Economy;3100,00
0005435784784;27426;Economy;3100,00
0005432190565;27426;Economy;3100,00
0005435784779;27426;Economy;3100,00
0005435784785;27426;Economy;3100,00
0005435787321;27426;Economy;3100,00
0005435784783;27426;Economy;3100,00
0005435784791;27426;Economy;3100,00
0005435784772;27426;Economy;3100,00
0005435784769;27426;Economy;3100,00
0005435784788;27426;Economy;3100,00
0005435784764;27426;Economy;3100,00
0005435784786;27426;Economy;3100,00
0005435784787;27426;Economy;3100,00
0005435784777;27426;Economy;3100,00
0005435784781;27426;Economy;3100,00
0005435784795;27426;Economy;3100,00
0005435784773;27426;Economy;3100,00
0005435784782;27426;Economy;3100,00
0005435784778;27426;Economy;3100,00
0005435784771;27426;Economy;3100,00
0005435784770;27426;Economy;3100,00
0005432058323;20258;Business;12000,00
0005435310876;20258;Business;12000,00
0005435310890;20258;Economy;4000,00
0005432058322;20258;Economy;4000,00
0005435310883;20258;Economy;4000,00
0005435310893;20258;Economy;4400,00
0005435310882;20258;Economy;4400,00
0005435310879;20258;Economy;4400,00
0005432058320;20258;Economy;4000,00
0005435310888;20258;Economy;4000,00
0005435310881;20258;Economy;4000,00
0005435310880;20258;Economy;4000,00
0005432058321;20258;Economy;4000,00
0005435310894;20258;Economy;4000,00
0005435310878;20258;Economy;4000,00
0005435310885;20258;Economy;4000,00
0005435310877;20258;Economy;4000,00
0005435310884;20258;Economy;4000,00
0005432058324;20258;Economy;4000,00
0005435310887;20258;Economy;4000,00
0005435310891;20258;Economy;4000,00
0005435310892;20258;Economy;4000,00
0005435310886;20258;Economy;4000,00
0005435310889;20258;Economy;4000,00
0005434406774;26961;Business;12000,00
0005434406769;26961;Business;12000,00
0005434406770;26961;Business;12000,00
0005434406790;26961;Business;12000,00
0005432153832;26961;Business;12000,00
0005434406829;26961;Business;12000,00
0005434406809;26961;Business;12000,00
0005434406824;26961;Business;12000,00
0005434406784;26961;Economy;4000,00
0005434406817;26961;Economy;4000,00
0005434406772;26961;Economy;4000,00
0005434406810;26961;Economy;4000,00
0005434406822;26961;Economy;4000,00
0005434406777;26961;Economy;4000,00
0005432153831;26961;Economy;4000,00
0005434406799;26961;Economy;4000,00
0005434406807;26961;Economy;4000,00
0005434406825;26961;Economy;4400,00
0005434406785;26961;Economy;4400,00
0005434406818;26961;Economy;4400,00
0005434406828;26961;Economy;4400,00
0005434406773;26961;Economy;4400,00
0005434406795;26961;Economy;4000,00
0005434406797;26961;Economy;4000,00
0005434406826;26961;Economy;4000,00
0005434406811;26961;Economy;4000,00
0005434406793;26961;Economy;4000,00
0005434406796;26961;Economy;4000,00
0005434406791;26961;Economy;4000,00
0005434406804;26961;Economy;4000,00
0005434406806;26961;Economy;4000,00
0005434406765;26961;Economy;4000,00
0005434406812;26961;Economy;4000,00
0005434406801;26961;Economy;4000,00
0005434406768;26961;Economy;4000,00
0005434406767;26961;Economy;4000,00
0005434406814;26961;Economy;4000,00
0005434406775;26961;Economy;4000,00
0005434406823;26961;Economy;4000,00
0005434406808;26961;Economy;4000,00
0005432153833;26961;Economy;4000,00
0005434406815;26961;Economy;4000,00
0005434406800;26961;Economy;4000,00
0005434406802;26961;Economy;4000,00
0005434406782;26961;Economy;4000,00
0005434406794;26961;Economy;4000,00
0005434406827;26961;Economy;4000,00
0005434406787;26961;Economy;4000,00
0005434406778;26961;Economy;4000,00
0005434406803;26961;Economy;4000,00
0005434406821;26961;Economy;4000,00
0005434406789;26961;Economy;4000,00
0005434406816;26961;Economy;4000,00
0005434406780;26961;Economy;4000,00
0005434406820;26961;Economy;4000,00
0005434406792;26961;Economy;4000,00
0005432153828;26961;Economy;4000,00
0005434406781;26961;Economy;4000,00
0005434406771;26961;Economy;4000,00
0005434406813;26961;Economy;4000,00
0005434406805;26961;Economy;4000,00
0005434406819;26961;Economy;4000,00
0005434406788;26961;Economy;4000,00
0005434406786;26961;Economy;4000,00
0005434406783;26961;Economy;4000,00
0005432153829;26961;Economy;4000,00
0005434406766;26961;Economy;4000,00
0005432153830;26961;Economy;4000,00
0005434406779;26961;Economy;4000,00
0005434406776;26961;Economy;4000,00
0005434406798;26961;Economy;4000,00
0005434319179;5674;Business;43300,00
0005434319177;5674;Business;43300,00
0005434319171;5674;Economy;14400,00
0005434319173;5674;Economy;14400,00
0005434319169;5674;Economy;14400,00
0005434319183;5674;Economy;14400,00
0005434311187;5674;Economy;15900,00
0005432109661;5674;Economy;14400,00
0005434319172;5674;Economy;14400,00
0005434319170;5674;Economy;14400,00
0005434319182;5674;Economy;14400,00
0005434319180;5674;Economy;14400,00
0005434319178;5674;Economy;14400,00
0005434319167;5674;Economy;14400,00
0005434311185;5674;Economy;14400,00
0005434319166;5674;Economy;14400,00
0005434319164;5674;Economy;14400,00
0005434311186;5674;Economy;14400,00
0005434319176;5674;Economy;14400,00
0005432109660;5674;Economy;14400,00
0005434319168;5674;Economy;14400,00
0005434319185;5674;Economy;14400,00
0005434319165;5674;Economy;14400,00
0005434319181;5674;Economy;14400,00
0005434319175;5674;Economy;14400,00
0005434319174;5674;Economy;14400,00
0005434319184;5674;Economy;14400,00
0005433123623;15701;Business;43300,00
0005433123624;15701;Business;43300,00
0005433123613;15701;Business;43300,00
0005433123629;15701;Economy;14400,00
0005433123619;15701;Economy;14400,00
0005433123626;15701;Economy;15900,00
0005433123611;15701;Economy;15900,00
0005433123614;15701;Economy;15900,00
0005433123616;15701;Economy;14400,00
0005433123618;15701;Economy;14400,00
0005433123627;15701;Economy;14400,00
0005433123617;15701;Economy;14400,00
0005433123633;15701;Economy;14400,00
0005433123622;15701;Economy;14400,00
0005433123620;15701;Economy;14400,00
0005433123615;15701;Economy;14400,00
0005433123632;15701;Economy;14400,00
0005433123625;15701;Economy;14400,00
0005433123631;15701;Economy;14400,00
0005433123612;15701;Economy;14400,00
0005433123621;15701;Economy;14400,00
0005433123628;15701;Economy;14400,00
0005433123630;15701;Economy;14400,00
0005435220289;31757;Economy;17100,00
0005435219167;31757;Economy;15500,00
0005435220288;31757;Economy;15500,00
0005435219169;31757;Economy;15500,00
0005435219170;31757;Economy;15500,00
0005435220287;31757;Economy;15500,00
0005435220488;31757;Economy;15500,00
0005435219166;31757;Economy;15500,00
0005435220290;31757;Economy;15500,00
0005435220286;31757;Economy;15500,00
0005435219168;31757;Economy;15500,00
0005435220285;31757;Economy;15500,00
0005434484250;8994;Economy;24900,00
0005434484246;8994;Economy;24900,00
0005434484247;8994;Economy;24900,00
0005434484248;8994;Economy;24900,00
0005434484245;8994;Economy;24900,00
0005434484249;8994;Economy;24900,00
0005434484251;8994;Economy;24900,00
0005434189088;16641;Economy;24900,00
0005434189091;16641;Economy;24900,00
0005434189092;16641;Economy;24900,00
0005434189087;16641;Economy;24900,00
0005434189089;16641;Economy;24900,00
0005434189090;16641;Economy;24900,00
0005433123624;7706;Business;11100,00
0005433123617;7706;Business;11100,00
0005433123611;7706;Business;11100,00
0005433123632;7706;Business;11100,00
0005433123620;7706;Business;11100,00
0005433123623;7706;Economy;3700,00
0005433123627;7706;Economy;4100,00
0005433123625;7706;Economy;3700,00
0005433123612;7706;Economy;3700,00
0005433123622;7706;Economy;3700,00
0005433123618;7706;Economy;3700,00
0005433123629;7706;Economy;3700,00
0005433123615;7706;Economy;3700,00
0005433123630;7706;Economy;3700,00
0005433123621;7706;Economy;3700,00
0005433123619;7706;Economy;3700,00
0005433123633;7706;Economy;3700,00
0005433123614;7706;Economy;3700,00
0005433123631;7706;Economy;3700,00
0005433123616;7706;Economy;3700,00
0005433123628;7706;Economy;3700,00
0005433123626;7706;Economy;3700,00
0005433123613;7706;Economy;3700,00
0005432692613;7705;Business;11100,00
0005432692616;7705;Business;11100,00
0005433449641;7705;Business;11100,00
0005432692599;7705;Business;11100,00
0005433449646;7705;Business;11100,00
0005432692592;7705;Business;11100,00
0005433449628;7705;Business;11100,00
0005432720502;7705;Business;11100,00
0005432071528;7705;Business;11100,00
0005432692602;7705;Business;11100,00
0005432071530;7705;Business;11100,00
0005433449636;7705;Economy;3700,00
0005432692620;7705;Economy;3700,00
0005432692617;7705;Economy;3700,00
0005432720491;7705;Economy;3700,00
0005432720497;7705;Economy;3700,00
0005432720500;7705;Economy;3700,00
0005432720492;7705;Economy;3700,00
0005432692612;7705;Economy;3700,00
0005432720485;7705;Economy;4100,00
0005433449645;7705;Economy;4100,00
0005433449640;7705;Economy;4100,00
0005432692615;7705;Economy;4100,00
0005432720493;7705;Economy;3700,00
0005432720508;7705;Economy;3700,00
0005432720496;7705;Economy;3700,00
0005432720509;7705;Economy;3700,00
0005432720489;7705;Economy;3700,00
0005432720486;7705;Economy;3700,00
0005432720488;7705;Economy;3700,00
0005432720498;7705;Economy;3700,00
0005432720494;7705;Economy;3700,00
0005432720504;7705;Economy;3700,00
0005432692605;7705;Economy;3700,00
0005432692609;7705;Economy;3700,00
0005432720501;7705;Economy;3700,00
0005433449633;7705;Economy;3700,00
0005432692595;7705;Economy;3700,00
0005433449644;7705;Economy;3700,00
0005433449631;7705;Economy;3700,00
0005432692600;7705;Economy;3700,00
0005432692598;7705;Economy;3700,00
0005432720487;7705;Economy;3700,00
0005432692596;7705;Economy;3700,00
0005432692606;7705;Economy;3700,00
0005433449635;7705;Economy;3700,00
0005432692594;7705;Economy;3700,00
0005432692590;7705;Economy;3700,00
0005433449629;7705;Economy;3700,00
0005433449639;7705;Economy;3700,00
0005432692610;7705;Economy;3700,00
0005433449637;7705;Economy;3700,00
0005433449632;7705;Economy;3700,00
0005433449643;7705;Economy;3700,00
0005432692593;7705;Economy;3700,00
0005433449642;7705;Economy;3700,00
0005432692597;7705;Economy;3700,00
0005432720506;7705;Economy;3700,00
0005432692608;7705;Economy;3700,00
0005433449647;7705;Economy;3700,00
0005433449634;7705;Economy;3700,00
0005432692601;7705;Economy;3700,00
0005432720495;7705;Economy;3700,00
0005433449638;7705;Economy;3700,00
0005432071529;7705;Economy;3700,00
0005432720483;7705;Economy;3700,00
0005433449648;7705;Economy;3700,00
0005432720499;7705;Economy;3700,00
0005432720507;7705;Economy;3700,00
0005432692604;7705;Economy;3700,00
0005432692619;7705;Economy;3700,00
0005432692607;7705;Economy;3700,00
0005432692621;7705;Economy;3700,00
0005432692591;7705;Economy;3700,00
0005432692611;7705;Economy;3700,00
0005433449649;7705;Economy;3700,00
0005432071527;7705;Economy;3700,00
0005432720490;7705;Economy;3700,00
0005432720484;7705;Economy;3700,00
0005432692614;7705;Economy;3700,00
0005433449630;7705;Economy;3700,00
0005432692618;7705;Economy;3700,00
0005432720503;7705;Economy;3700,00
0005432692603;7705;Economy;3700,00
0005432720505;7705;Economy;3700,00
0005433722118;30434;Economy;3700,00
0005433722120;30434;Economy;3700,00
0005433722119;30434;Economy;3700,00
0005434586218;1365;Business;70400,00
0005434586233;1365;Business;70400,00
0005434586222;1365;Business;70400,00
0005434514927;1365;Business;70400,00
0005434586228;1365;Business;70400,00
0005434513539;1365;Business;70400,00
0005434586234;1365;Business;70400,00
0005433524874;1365;Economy;23500,00
0005434586211;1365;Economy;23500,00
0005434514926;1365;Economy;23500,00
0005433524870;1365;Economy;23500,00
0005433724736;1365;Economy;23500,00
0005434586223;1365;Economy;23500,00
0005433524876;1365;Economy;23500,00
